Nodes on the 9-th layer
Polyline 1, Number of points: 81
x y thickness
21.517113 6.204514 0.131813
21.017189 6.213173 0.132101
20.517284 6.222940 0.131734
20.017412 6.234224 0.132493
19.517486 6.242741 0.132714
19.017509 6.247489 0.132871
18.517511 6.248086 0.133171
18.017530 6.243936 0.133099
17.517599 6.235690 0.133000
17.017752 6.223413 0.133075
16.517998 6.207723 0.133030
16.018323 6.189717 0.133026
15.518690 6.170558 0.132804
15.019041 6.151848 0.132955
14.519383 6.133348 0.132760
14.019673 6.116314 0.132555
13.519912 6.100887 0.132149
13.020112 6.086741 0.131875
12.520277 6.073914 0.130184
12.020308 6.069195 0.129820
11.520309 6.070283 0.130212
11.020311 6.071280 0.130448
10.520375 6.064425 0.130230
10.020520 6.052605 0.127990
9.520562 6.046231 0.128359
9.020570 6.043450 0.128783
8.520573 6.042001 0.128311
8.020582 6.044838 0.129017
7.520601 6.049222 0.129437
7.020638 6.055183 0.129243
6.520722 6.064313 0.130169
6.020807 6.073501 0.130082
5.520915 6.083911 0.130021
5.021112 6.097890 0.130510
4.521385 6.114395 0.130894
4.021681 6.131599 0.130217
3.522093 6.151868 0.131257
3.022372 6.168439 0.132284
2.522417 6.174174 0.132953
2.022567 6.163807 0.135157
1.523878 6.128302 0.135049
1.027826 6.066330 0.131101
1.000000 6.062273 0.130765


Nodes on the 49-th layer
Polyline 1, Number of points: 95
x y thickness
46.172713 1.750000 0.175441
45.946132 2.195015 0.146245
45.622105 2.573575 0.129319
45.259426 2.917737 0.117751
44.895464 3.260526 0.119611
44.521873 3.592826 0.118599
44.142485 3.918450 0.119239
43.752022 4.230709 0.117912
43.355682 4.535497 0.119601
42.953680 4.832756 0.120341
42.544045 5.119441 0.122901
42.120709 5.385171 0.126423
41.676967 5.614928 0.129104
41.214286 5.804062 0.131069
40.737639 5.954413 0.131854
40.251044 6.069213 0.134820
39.757312 6.147536 0.135573
39.259542 6.194161 0.133801
38.760045 6.215773 0.131763
38.260089 6.221777 0.130713
37.760095 6.220245 0.131307
37.260155 6.212514 0.130617
36.760211 6.205040 0.131318
36.260262 6.197952 0.131694
35.760292 6.192498 0.131667
35.260295 6.191413 0.132216
34.760295 6.191909 0.131717
34.260312 6.195547 0.131103
33.760402 6.204986 0.132362
33.260484 6.214045 0.131321
32.760620 6.225675 0.131494
32.260772 6.238006 0.131801
31.760886 6.248663 0.131912
31.260929 6.254777 0.133481
30.760963 6.249742 0.133339
30.261095 6.238311 0.132950
29.761218 6.227242 0.132728
29.261272 6.219979 0.132945
28.761287 6.216243 0.132726
28.261290 6.217073 0.132634
27.761317 6.222200 0.132676
27.261391 6.230756 0.132845
26.761508 6.241562 0.133031
26.261656 6.253704 0.133449
25.761832 6.266990 0.134835
25.261984 6.279302 0.135742
24.762128 6.291299 0.136635
24.262272 6.303310 0.137683
23.762393 6.314285 0.138472
23.262478 6.323494 0.139149
22.762524 6.330261 0.139267
22.262561 6.336317 0.139717
21.762585 6.341268 0.139333
21.262643 6.348782 0.139840
20.762737 6.358454 0.140284
20.262858 6.369452 0.140733
19.762974 6.380186 0.141607
19.263019 6.386832 0.141668
18.763029 6.389688 0.141895
18.263034 6.387845 0.141866
17.763077 6.381411 0.141653
17.263184 6.371128 0.141644
16.763395 6.356627 0.141130
16.263711 6.338890 0.140239
15.764114 6.318808 0.138737
15.264532 6.298372 0.137236
14.764946 6.278018 0.135485
14.265322 6.258644 0.133879
13.765607 6.241812 0.133277
13.265819 6.227262 0.133513
12.765999 6.213855 0.133591
12.266102 6.203920 0.132400
11.766108 6.202154 0.132405
11.266109 6.203043 0.132253
10.766119 6.200383 0.132576
10.266263 6.188533 0.130081
9.766329 6.180644 0.131269
9.266348 6.176312 0.131493
8.766351 6.174760 0.132046
8.266353 6.175360 0.131914
7.766373 6.179819 0.132747
7.266396 6.184554 0.132292
6.766459 6.192446 0.132599
6.266532 6.201001 0.131994
5.766621 6.210443 0.131620
5.266776 6.222780 0.131709
4.767005 6.237892 0.131538
4.267284 6.254564 0.131342
3.767706 6.275017 0.133005
3.268155 6.296143 0.135780
2.768334 6.309114 0.137752
2.268354 6.308469 0.139534
1.769014 6.284070 0.137966
1.271473 6.234905 0.137071
1.000000 6.197749 0.134059


Nodes on the 50-th layer
Polyline 1, Number of points: 95
x y thickness
46.222997 2.000000 0.158242
45.949929 2.416793 0.147099
45.595455 2.768482 0.123038
45.233986 3.113933 0.125382
44.864247 3.450465 0.121174
44.490701 3.782815 0.123867
44.107805 4.104313 0.123494
43.716608 4.415671 0.125032
43.318871 4.718628 0.125361
42.915223 5.013664 0.126165
42.503639 5.297489 0.129319
42.076485 5.557140 0.132379
41.628224 5.777909 0.132420
41.163368 5.961156 0.134500
40.685801 6.108762 0.138322
40.197691 6.216269 0.136881
39.703296 6.290512 0.137315
39.205495 6.336528 0.139897
38.705967 6.357294 0.140862
38.206011 6.363395 0.141783
37.706023 6.361366 0.141940
37.206091 6.353166 0.141444
36.706153 6.345241 0.140954
36.206207 6.337962 0.140592
35.706237 6.332517 0.140135
35.206240 6.331968 0.140501
34.706241 6.332790 0.140484
34.206269 6.337472 0.140880
33.706372 6.347617 0.141629
33.206474 6.357674 0.142334
32.706648 6.370844 0.143794
32.206831 6.384369 0.145180
31.706955 6.395445 0.146112
31.206996 6.401054 0.146812
30.707037 6.395539 0.146992
30.207190 6.383181 0.146028
29.707324 6.371665 0.145190
29.207383 6.364077 0.144497
28.707399 6.360337 0.144005
28.207404 6.361660 0.144027
27.707441 6.367630 0.144486
27.207540 6.377511 0.145557
26.707685 6.389541 0.146628
26.207849 6.402346 0.147160
25.708014 6.415221 0.146860
25.208156 6.427123 0.146487
24.708294 6.438840 0.146205
24.208428 6.450419 0.145892
23.708534 6.460726 0.145424
23.208604 6.469058 0.144821
22.708645 6.475472 0.144548
22.208677 6.481052 0.144194
21.708700 6.485822 0.143728
21.208758 6.493388 0.143537
20.708852 6.503052 0.143377
20.208990 6.514788 0.144146
19.709111 6.525724 0.144809
19.209157 6.532396 0.145254
18.709165 6.534845 0.145355
18.209174 6.532328 0.145164
17.709226 6.525240 0.144906
17.209353 6.514067 0.144440
16.709591 6.498647 0.143839
16.209890 6.481405 0.144562
15.710262 6.462127 0.145400
15.210652 6.442379 0.146081
14.711036 6.422776 0.146738
14.211379 6.404269 0.147358
13.711671 6.387180 0.146876
13.211927 6.371211 0.145342
12.712137 6.356707 0.143894
12.212247 6.346509 0.142778
11.712255 6.344250 0.142000
11.212256 6.344237 0.141479
10.712292 6.338929 0.139783
10.212452 6.326331 0.138630
9.712521 6.318235 0.138051
9.212539 6.314065 0.137919
8.712541 6.313092 0.138267
8.212546 6.314750 0.138905
7.712573 6.319961 0.139626
7.212605 6.325532 0.140112
6.712681 6.334220 0.140833
6.212768 6.343556 0.141515
5.712871 6.353660 0.141847
5.213071 6.367735 0.143266
4.713318 6.383463 0.143700
4.213636 6.401259 0.144378
3.714066 6.421974 0.144559
3.214444 6.441353 0.143767
2.714610 6.453750 0.144705
2.214652 6.451235 0.145218
1.715395 6.425217 0.145735
1.218125 6.373683 0.144730
1.000000 6.341542 0.142464


Nodes on the 51-th layer
Polyline 1, Number of points: 95
x y thickness
46.392142 2.000000 0.169145
46.127703 2.422531 0.151846
45.777300 2.777805 0.134694
45.414222 3.121562 0.130041
45.045603 3.459290 0.128601
44.674061 3.793879 0.130147
44.294601 4.119403 0.131673
43.904759 4.432454 0.130302
43.509987 4.739279 0.132233
43.108736 5.037561 0.133485
42.699257 5.324429 0.133230
42.279940 5.596661 0.139451
41.839612 5.833200 0.142998
41.380703 6.031006 0.144688
40.908326 6.194050 0.147195
40.424543 6.319874 0.149975
39.932883 6.409840 0.152100
39.436016 6.464890 0.149036
38.936948 6.494489 0.146670
38.437113 6.506772 0.146186
37.937129 6.509413 0.147107
37.437173 6.503198 0.146222
36.937245 6.494744 0.145822
36.437297 6.487566 0.146224
35.937338 6.481169 0.146126
35.437350 6.478294 0.146072
34.937352 6.479691 0.147280
34.437358 6.481892 0.146577
33.937419 6.489488 0.146530
33.437511 6.499066 0.146010
32.937686 6.512221 0.147414
32.437932 6.527903 0.149732
31.938124 6.541737 0.151377
31.438235 6.552045 0.153576
30.938256 6.552189 0.154090
30.438387 6.540999 0.152056
29.938576 6.527238 0.150206
29.438685 6.516906 0.149301
28.938728 6.510542 0.148470
28.438733 6.509205 0.148157
27.938754 6.513421 0.148543
27.438839 6.522525 0.149557
26.939000 6.535183 0.151165
26.439193 6.549088 0.152618
25.939398 6.563389 0.154077
25.439585 6.577076 0.155420
24.939751 6.589955 0.156498
24.439917 6.602823 0.157724
23.940060 6.614783 0.158797
23.440154 6.624460 0.159239
22.940214 6.632188 0.159673
22.440257 6.638725 0.160247
21.940285 6.643976 0.160356
21.440329 6.650487 0.160585
20.940420 6.660020 0.161415
20.440530 6.670528 0.161131
19.940643 6.681137 0.160440
19.440707 6.689031 0.159711
18.940725 6.693057 0.159344
18.440727 6.692602 0.159107
17.940748 6.688196 0.159658
17.440816 6.680044 0.160763
16.940977 6.667469 0.161606
16.441259 6.650728 0.161244
15.941645 6.631093 0.159919
15.442089 6.610024 0.158373
14.942545 6.588668 0.156688
14.442991 6.567575 0.154621
13.943365 6.548230 0.153037
13.443709 6.529684 0.150990
12.944005 6.512504 0.149006
12.444202 6.498603 0.147332
11.944249 6.492265 0.146966
11.444250 6.491258 0.147015
10.944264 6.488270 0.146870
10.444378 6.477738 0.145515
9.944493 6.467084 0.145074
9.444529 6.461264 0.145259
8.944534 6.459371 0.145828
8.444536 6.460324 0.146342
7.944558 6.464963 0.147412
7.444583 6.469879 0.146922
6.944636 6.477148 0.146937
6.444720 6.486263 0.147013
5.944799 6.495170 0.146167
5.444968 6.507932 0.146669
4.945236 6.524306 0.148068
4.445561 6.542277 0.149184
3.946067 6.564754 0.152269
3.446560 6.586933 0.154467
2.946910 6.605483 0.157447
2.446984 6.611980 0.159574
1.947288 6.596929 0.159411
1.449262 6.553417 0.154950
1.066305 6.500000 0.147100


Nodes on the 52-th layer
Polyline 1, Number of points: 96
x y thickness
46.500000 2.129457 0.160107
46.221442 2.542159 0.150744
45.861392 2.889006 0.138565
45.499461 3.233951 0.140450
45.129178 3.569929 0.138142
44.758020 3.904952 0.138969
44.376112 4.227608 0.135406
43.987390 4.542070 0.137257
43.593916 4.850555 0.139379
43.192110 5.148076 0.138433
42.783288 5.435927 0.139534
42.364813 5.709346 0.140729
41.927958 5.952026 0.146486
41.472057 6.156987 0.151851
41.001289 6.325256 0.154357
40.519139 6.457201 0.156716
40.028280 6.551899 0.156910
39.532249 6.614111 0.158910
39.033648 6.650828 0.161790
38.533939 6.666980 0.162539
38.033966 6.671664 0.162760
37.533986 6.668172 0.163757
37.034060 6.659614 0.163209
36.534120 6.651869 0.162896
36.034187 6.643677 0.161255
35.534206 6.639795 0.160941
35.034208 6.640691 0.161270
34.534216 6.643515 0.162048
34.034265 6.650294 0.162259
33.534381 6.661048 0.163808
33.034564 6.674559 0.164830
32.534802 6.689959 0.165015
32.035028 6.704980 0.165862
31.535174 6.717000 0.166918
31.035201 6.719597 0.167436
30.535321 6.709023 0.165812
30.035517 6.695027 0.165057
29.535645 6.683774 0.164829
29.035703 6.676302 0.164512
28.535711 6.674049 0.164583
28.035725 6.677484 0.164874
27.535794 6.685677 0.164890
27.035941 6.697757 0.164976
26.536137 6.711730 0.165275
26.036341 6.726029 0.165347
25.536532 6.739851 0.165367
25.036700 6.752800 0.165288
24.536881 6.766265 0.165884
24.037047 6.779116 0.166606
23.537153 6.789358 0.166745
23.037223 6.797728 0.167020
22.537276 6.805020 0.167549
22.037309 6.810705 0.167739
21.537351 6.817171 0.167933
21.037440 6.826573 0.168372
20.537561 6.837558 0.169032
20.037680 6.848470 0.169354
19.537758 6.857228 0.169708
19.037785 6.862247 0.169966
18.537787 6.862476 0.169786
18.037801 6.858904 0.169846
17.537856 6.851576 0.169927
17.038010 6.839287 0.169323
16.538293 6.822497 0.168423
16.038687 6.802674 0.167638
15.539150 6.781164 0.166899
15.039639 6.759055 0.166085
14.540096 6.737689 0.165867
14.040483 6.718036 0.165922
13.540838 6.699187 0.165784
13.041173 6.680903 0.164960
12.541407 6.665666 0.164296
12.041492 6.656765 0.163254
11.541499 6.654465 0.163012
11.041509 6.651812 0.162957
10.541634 6.640946 0.161123
10.041815 6.627525 0.158330
9.541878 6.619895 0.157488
9.041885 6.617487 0.157746
8.541887 6.618298 0.158160
8.041911 6.623057 0.158990
7.541944 6.628842 0.159913
7.042008 6.636757 0.161008
6.542102 6.646472 0.161957
6.042217 6.657150 0.163690
5.542362 6.669146 0.163648
5.042614 6.685004 0.163801
4.542931 6.702781 0.163900
4.043429 6.725051 0.164512
3.543869 6.746004 0.163231
3.044305 6.766840 0.164859
2.544439 6.777373 0.166646
2.044592 6.767772 0.167836
1.546141 6.729379 0.166862
1.050520 6.664138 0.164745
1.000000 6.656286 0.169769


Nodes on the 53-th layer
Polyline 1, Number of points: 96
x y thickness
46.737900 2.000000 0.270842
46.500106 2.438820 0.173161
46.161864 2.805527 0.148341
45.798065 3.148475 0.144136
45.431792 3.488771 0.143244
45.061479 3.824728 0.143780
44.685775 4.154565 0.144049
44.299869 4.472478 0.142424
43.911433 4.787281 0.146110
43.514159 5.090834 0.145642
43.108849 5.383609 0.144650
42.698495 5.669239 0.148939
42.276093 5.936594 0.155571
41.832000 6.165938 0.155755
41.371648 6.360597 0.157935
40.897979 6.520101 0.160666
40.413829 6.644276 0.163739
39.921529 6.730736 0.164161
39.424707 6.786422 0.163948
38.925867 6.819714 0.165316
38.426092 6.833780 0.165782
37.926111 6.837290 0.166375
37.426141 6.832607 0.166257
36.926204 6.824664 0.166702
36.426267 6.816812 0.166688
35.926339 6.808449 0.165605
35.426348 6.806066 0.166077
34.926350 6.806957 0.165654
34.426370 6.811330 0.166337
33.926436 6.819288 0.166635
33.426598 6.831941 0.167918
32.926823 6.846936 0.168976
32.427112 6.863911 0.170638
31.927377 6.880143 0.172524
31.427529 6.892245 0.174683
30.927563 6.891849 0.174490
30.427742 6.878647 0.172569
29.927966 6.863712 0.171063
29.428103 6.852091 0.169905
28.928155 6.845106 0.169287
28.428160 6.844235 0.169443
27.928189 6.849311 0.170042
27.428288 6.859150 0.170825
26.928471 6.872637 0.171808
26.428717 6.888305 0.173430
25.928970 6.904217 0.175151
25.429199 6.919351 0.176661
24.929389 6.933124 0.177368
24.429567 6.946472 0.177389
23.929721 6.958842 0.177489
23.429817 6.968582 0.177402
22.929887 6.976944 0.177631
22.429934 6.983829 0.177578
21.929967 6.989568 0.177460
21.430019 6.996689 0.177468
20.930107 7.006028 0.177054
20.430232 7.017201 0.177258
19.930340 7.027588 0.177210
19.430407 7.035732 0.177417
18.930426 7.039682 0.177386
18.430428 7.039131 0.177417
17.930445 7.035149 0.177799
17.430517 7.026852 0.177861
16.930707 7.013159 0.177377
16.431011 6.995751 0.177372
15.931401 6.976013 0.177794
15.431846 6.954935 0.178345
14.932337 6.932788 0.178160
14.432848 6.910187 0.176579
13.933314 6.888612 0.174494
13.433743 6.867896 0.172512
12.934139 6.848017 0.170298
12.434389 6.832344 0.168557
11.934470 6.823674 0.167400
11.434479 6.820843 0.166943
10.934510 6.815993 0.166468
10.434692 6.802701 0.164568
9.934894 6.788617 0.162706
9.434941 6.782327 0.162945
8.934943 6.781035 0.163375
8.434949 6.783028 0.163704
7.934983 6.788767 0.164462
7.435034 6.795875 0.165319
6.935118 6.805030 0.166164
6.435227 6.815462 0.166669
5.935373 6.827511 0.167748
5.435558 6.841016 0.168397
4.935891 6.859259 0.170350
4.436298 6.879389 0.171683
3.936817 6.902161 0.172487
3.437338 6.924989 0.174389
2.937779 6.945815 0.176691
2.437873 6.953474 0.178115
1.938169 6.939309 0.179203
1.440413 6.893124 0.176143
1.000000 6.827042 0.168731


Nodes on the 54-th layer
Polyline 1, Number of points: 97
x y thickness
46.914928 2.000000 0.177028
46.685728 2.443530 0.165445
46.357567 2.818768 0.152830
45.994875 3.162903 0.145500
45.630180 3.504910 0.146856
45.260310 3.841352 0.145910
44.886832 4.173724 0.147045
44.502759 4.493831 0.145485
44.116676 4.811524 0.148061
43.721647 5.117969 0.147536
43.318319 5.413466 0.146860
42.910570 5.702828 0.148724
42.495460 5.981475 0.155243
42.059160 6.225417 0.157082
41.605585 6.435416 0.160021
41.137898 6.611744 0.163416
40.658567 6.753370 0.166476
40.169858 6.858260 0.168557
39.674927 6.928450 0.169016
39.176955 6.972878 0.169544
38.677585 6.997083 0.170314
38.177663 7.005190 0.169662
37.677673 7.005058 0.170087
37.177721 6.998139 0.169457
36.677766 6.991464 0.170681
36.177837 6.983116 0.170437
35.677874 6.977720 0.170453
35.177875 6.976653 0.170144
34.677883 6.978577 0.169440
34.177934 6.985674 0.170368
33.678061 6.996731 0.171101
33.178273 7.011307 0.171838
32.678539 7.027562 0.172092
32.178875 7.045860 0.173794
31.679111 7.061181 0.174976
31.179197 7.069162 0.177114
30.679280 7.061367 0.176015
30.179520 7.045887 0.174580
29.679727 7.031534 0.173546
29.179829 7.021627 0.172988
28.679849 7.017591 0.172918
28.179860 7.019953 0.173188
27.679928 7.028042 0.173812
27.180074 7.040087 0.174175
26.680312 7.055494 0.174992
26.180602 7.072522 0.176228
25.680879 7.089141 0.177330
25.181116 7.104515 0.178260
24.681310 7.118460 0.178647
24.181501 7.132253 0.179587
23.681638 7.143931 0.180222
23.181726 7.153305 0.180548
22.681791 7.161349 0.180971
22.181829 7.167453 0.180764
21.681876 7.174275 0.181155
21.181943 7.182467 0.181112
20.682057 7.193099 0.181482
20.182181 7.204253 0.181859
19.682279 7.214092 0.182439
19.182323 7.220542 0.182845
18.682328 7.222435 0.183026
18.182334 7.220463 0.183302
17.682372 7.214486 0.183429
17.182504 7.203162 0.183036
16.682760 7.187198 0.182566
16.183135 7.167863 0.181762
15.683597 7.146376 0.180658
15.184105 7.123847 0.179720
14.684661 7.100264 0.178501
14.185210 7.076841 0.177185
13.685699 7.054760 0.176265
13.186151 7.033491 0.175307
12.686537 7.013902 0.173565
12.186731 7.000180 0.172105
11.686785 6.993043 0.170769
11.186800 6.989271 0.170823
10.686915 6.979134 0.169665
10.187190 6.962580 0.166787
9.687317 6.951704 0.166188
9.187328 6.948837 0.167150
8.687330 6.949613 0.167590
8.187358 6.954650 0.168769
7.687415 6.962165 0.169862
7.187503 6.971541 0.171105
6.687595 6.981112 0.170879
6.187742 6.993185 0.171708
5.687905 7.005926 0.171666
5.188198 7.022930 0.172767
4.688599 7.042950 0.173586
4.189026 7.063569 0.172727
3.689575 7.086996 0.173354
3.190153 7.111004 0.175558
2.690450 7.127519 0.177894
2.190494 7.126995 0.180461
1.691445 7.098611 0.181415
1.195510 7.035815 0.177451
1.000000 7.002773 0.173786


Nodes on the 55-th layer
Polyline 1, Number of points: 97
x y thickness
46.983940 2.250000 0.176082
46.709003 2.665400 0.163579
46.355399 3.018233 0.143204
45.995627 3.365451 0.148259
45.627423 3.703700 0.145198
45.258792 4.041495 0.148501
44.880681 4.368591 0.145754
44.496895 4.689071 0.147035
44.109726 5.005433 0.148952
43.711212 5.307380 0.146625
43.307212 5.601967 0.147297
42.899280 5.891068 0.150001
42.481010 6.164812 0.152971
42.042489 6.404758 0.155741
41.587308 6.611262 0.158092
41.118749 6.785323 0.161040
40.638751 6.924699 0.163356
40.149827 7.028479 0.165721
39.654679 7.097156 0.166239
39.156673 7.141150 0.167092
38.657272 7.164712 0.167277
38.157351 7.172804 0.167620
37.657361 7.172524 0.167731
37.157416 7.165179 0.167296
36.657459 7.158690 0.167541
36.157520 7.150949 0.168042
35.657544 7.146527 0.168850
35.157546 7.145343 0.168611
34.657553 7.147024 0.168142
34.157613 7.154577 0.168413
33.657763 7.166714 0.169319
33.157995 7.181935 0.169879
32.658305 7.199478 0.171061
32.158671 7.218597 0.172037
31.658930 7.234648 0.173123
31.159027 7.243059 0.174190
30.659107 7.235563 0.174738
30.159352 7.219917 0.174537
29.659577 7.204984 0.173816
29.159680 7.195054 0.173584
28.659700 7.191069 0.173380
28.159711 7.193467 0.173166
27.659791 7.202203 0.173625
27.159960 7.215132 0.174343
26.660230 7.231533 0.175252
26.160558 7.249641 0.176355
25.660861 7.267039 0.177198
25.161117 7.283023 0.177881
24.661323 7.297356 0.178277
24.161523 7.311498 0.178729
